"rater_id"	"joke_id"	"weekend"	"useful"	"Joke"	"Timing"
2	"10"	7	NA	2	3
2	"11"	7	NA	NA	NA
2	"12"	7	NA	NA	NA
2	"13"	7	NA	4	3
2	"14"	7	NA	1	2
2	"15"	7	NA	1	3
2	"16"	7	NA	3	3
2	"17"	7	NA	2	3
2	"18"	7	NA	1	4
2	"19"	7	NA	2	4
2	"20"	7	NA	2	1
2	"21"	7	NA	2	3
2	"22"	7	NA	4	4
2	"23"	7	NA	3	4
2	"24"	7	NA	2	2
2	"25"	7	NA	3	4
2	"26"	7	NA	2	3
2	"27"	7	NA	2	2
2	"28"	7	NA	2	1
2	"29"	7	NA	3	1
2	"30"	7	NA	1	2
2	"31"	7	NA	3	4
2	"32"	7	NA	3	3
2	"33"	7	NA	2	2
2	"34"	7	NA	3	3
2	"35"	7	NA	2	2
2	"36"	7	NA	2	4
2	"37"	7	NA	3	4
2	"38"	7	NA	3	3
2	"39"	7	NA	2	4
2	"40"	7	NA	3	3
2	"41"	7	NA	2	4
2	"42"	7	NA	3	2
2	"43"	7	NA	NA	NA
2	"44"	7	NA	NA	NA
2	"45"	7	NA	2	4
2	"46"	7	NA	1	3
2	"47"	7	NA	4	3
2	"48"	7	NA	3	4
2	"49"	7	NA	3	3
2	"50"	7	NA	3	4
2	"51"	7	NA	2	2
2	"52"	7	NA	2	2
2	"53"	7	NA	3	2
2	"54"	7	NA	4	2
2	"55"	7	NA	2	3
2	"56"	7	NA	2	3
2	"57"	7	NA	2	4
2	"58"	7	NA	2	3
2	"59"	7	NA	3	3
2	"60"	7	NA	1	2
2	"61"	7	NA	3	1
2	"62"	7	NA	2	1
2	"63"	7	NA	4	4
2	"64"	7	NA	4	3
20	"1"	3	"No, we might learn something here"	1	2
20	"2"	3	"No, we might learn something here"	3	3
20	"3"	3	"No, we might learn something here"	2	3
20	"4"	3	"No, we might learn something here"	1	2
20	"5"	3	"No, we might learn something here"	3	3
20	"6"	3	"No, we might learn something here"	4	3
20	"7"	3	"No, we might learn something here"	3	2
20	"8"	3	"No, we might learn something here"	1	3
20	"9"	3	"No, we might learn something here"	2	2
20	"10"	3	"No, we might learn something here"	2	3
20	"11"	3	"No, we might learn something here"	2	3
20	"12"	3	"No, we might learn something here"	1	1
20	"13"	3	"No, we might learn something here"	3	2
20	"14"	3	"No, we might learn something here"	2	3
20	"15"	3	"No, we might learn something here"	1	1
20	"16"	3	"No, we might learn something here"	2	3
20	"17"	3	"No, we might learn something here"	1	3
20	"18"	3	"No, we might learn something here"	2	3
20	"19"	3	"No, we might learn something here"	2	3
20	"20"	3	"No, we might learn something here"	2	3
20	"21"	3	"No, we might learn something here"	1	2
20	"22"	3	"No, we might learn something here"	3	2
20	"23"	3	"No, we might learn something here"	3	2
20	"24"	3	"No, we might learn something here"	1	3
20	"25"	3	"No, we might learn something here"	1	2
20	"26"	3	"No, we might learn something here"	3	1
20	"27"	3	"No, we might learn something here"	1	1
20	"28"	3	"No, we might learn something here"	NA	NA
20	"29"	3	"No, we might learn something here"	2	3
20	"30"	3	"No, we might learn something here"	2	3
20	"31"	3	"No, we might learn something here"	2	3
20	"32"	3	"No, we might learn something here"	3	1
20	"33"	3	"No, we might learn something here"	3	2
20	"34"	3	"No, we might learn something here"	2	2
20	"35"	3	"No, we might learn something here"	1	2
20	"36"	3	"No, we might learn something here"	1	4
20	"37"	3	"No, we might learn something here"	4	3
20	"38"	3	"No, we might learn something here"	3	3
20	"39"	3	"No, we might learn something here"	1	3
20	"40"	3	"No, we might learn something here"	1	1
20	"41"	3	"No, we might learn something here"	1	1
20	"42"	3	"No, we might learn something here"	1	1
20	"43"	3	"No, we might learn something here"	2	3
20	"44"	3	"No, we might learn something here"	1	1
20	"45"	3	"No, we might learn something here"	2	2
20	"46"	3	"No, we might learn something here"	1	1
20	"47"	3	"No, we might learn something here"	1	3
20	"48"	3	"No, we might learn something here"	1	3
20	"49"	3	"No, we might learn something here"	1	1
20	"50"	3	"No, we might learn something here"	1	1
20	"51"	3	"No, we might learn something here"	1	2
20	"52"	3	"No, we might learn something here"	1	1
20	"53"	3	"No, we might learn something here"	1	1
20	"54"	3	"No, we might learn something here"	2	2
20	"55"	3	"No, we might learn something here"	1	1
20	"56"	3	"No, we might learn something here"	2	3
20	"57"	3	"No, we might learn something here"	2	3
20	"58"	3	"No, we might learn something here"	2	2
20	"59"	3	"No, we might learn something here"	NA	NA
20	"60"	3	"No, we might learn something here"	NA	NA
20	"61"	3	"No, we might learn something here"	3	1
20	"62"	3	"No, we might learn something here"	3	2
20	"63"	3	"No, we might learn something here"	3	3
20	"64"	3	"No, we might learn something here"	2	2
5	"1"	5	"Yes perhaps, but surely waste of time"	1	3
5	"2"	5	"Yes perhaps, but surely waste of time"	1	1
5	"3"	5	"Yes perhaps, but surely waste of time"	1	2
5	"4"	5	"Yes perhaps, but surely waste of time"	2	3
5	"5"	5	"Yes perhaps, but surely waste of time"	1	2
5	"6"	5	"Yes perhaps, but surely waste of time"	1	1
5	"7"	5	"Yes perhaps, but surely waste of time"	1	1
5	"8"	5	"Yes perhaps, but surely waste of time"	NA	NA
5	"9"	5	"Yes perhaps, but surely waste of time"	NA	NA
5	"10"	5	"Yes perhaps, but surely waste of time"	1	3
5	"11"	5	"Yes perhaps, but surely waste of time"	1	3
5	"12"	5	"Yes perhaps, but surely waste of time"	3	3
5	"13"	5	"Yes perhaps, but surely waste of time"	1	1
5	"14"	5	"Yes perhaps, but surely waste of time"	1	3
5	"15"	5	"Yes perhaps, but surely waste of time"	1	1
5	"16"	5	"Yes perhaps, but surely waste of time"	1	2
5	"17"	5	"Yes perhaps, but surely waste of time"	1	2
5	"18"	5	"Yes perhaps, but surely waste of time"	1	2
5	"19"	5	"Yes perhaps, but surely waste of time"	2	3
5	"20"	5	"Yes perhaps, but surely waste of time"	1	2
5	"21"	5	"Yes perhaps, but surely waste of time"	2	3
5	"22"	5	"Yes perhaps, but surely waste of time"	1	3
5	"23"	5	"Yes perhaps, but surely waste of time"	2	2
5	"24"	5	"Yes perhaps, but surely waste of time"	2	3
5	"25"	5	"Yes perhaps, but surely waste of time"	2	2
5	"26"	5	"Yes perhaps, but surely waste of time"	1	2
5	"27"	5	"Yes perhaps, but surely waste of time"	1	1
5	"28"	5	"Yes perhaps, but surely waste of time"	1	1
5	"29"	5	"Yes perhaps, but surely waste of time"	1	3
5	"30"	5	"Yes perhaps, but surely waste of time"	1	3
5	"31"	5	"Yes perhaps, but surely waste of time"	2	3
5	"32"	5	"Yes perhaps, but surely waste of time"	1	2
5	"33"	5	"Yes perhaps, but surely waste of time"	2	2
5	"34"	5	"Yes perhaps, but surely waste of time"	2	1
5	"35"	5	"Yes perhaps, but surely waste of time"	1	1
5	"36"	5	"Yes perhaps, but surely waste of time"	1	2
5	"37"	5	"Yes perhaps, but surely waste of time"	3	3
5	"38"	5	"Yes perhaps, but surely waste of time"	1	2
5	"39"	5	"Yes perhaps, but surely waste of time"	2	2
5	"40"	5	"Yes perhaps, but surely waste of time"	NA	NA
5	"41"	5	"Yes perhaps, but surely waste of time"	NA	NA
5	"42"	5	"Yes perhaps, but surely waste of time"	1	3
5	"43"	5	"Yes perhaps, but surely waste of time"	1	2
5	"44"	5	"Yes perhaps, but surely waste of time"	2	2
5	"45"	5	"Yes perhaps, but surely waste of time"	1	2
5	"46"	5	"Yes perhaps, but surely waste of time"	1	2
5	"47"	5	"Yes perhaps, but surely waste of time"	1	2
5	"48"	5	"Yes perhaps, but surely waste of time"	1	2
5	"49"	5	"Yes perhaps, but surely waste of time"	1	1
5	"50"	5	"Yes perhaps, but surely waste of time"	2	2
5	"51"	5	"Yes perhaps, but surely waste of time"	1	3
5	"52"	5	"Yes perhaps, but surely waste of time"	1	1
5	"53"	5	"Yes perhaps, but surely waste of time"	NA	NA
5	"54"	5	"Yes perhaps, but surely waste of time"	1	2
5	"55"	5	"Yes perhaps, but surely waste of time"	2	2
5	"56"	5	"Yes perhaps, but surely waste of time"	2	3
5	"57"	5	"Yes perhaps, but surely waste of time"	1	3
5	"58"	5	"Yes perhaps, but surely waste of time"	1	3
5	"59"	5	"Yes perhaps, but surely waste of time"	3	3
5	"60"	5	"Yes perhaps, but surely waste of time"	1	1
5	"61"	5	"Yes perhaps, but surely waste of time"	1	1
5	"62"	5	"Yes perhaps, but surely waste of time"	2	1
5	"63"	5	"Yes perhaps, but surely waste of time"	3	2
5	"64"	5	"Yes perhaps, but surely waste of time"	2	2
